Iter| Action |	Reward	|	Done	|	Acc_rw
960	|	0	 |	-50.0000	|	false	|	 -46901.0000
961	|	0	 |	-50.0000	|	false	|	 -46951.0000
962	|	0	 |	-50.0000	|	false	|	 -47001.0000
963	|	0	 |	-50.0000	|	false	|	 -47051.0000
964	|	0	 |	-50.0000	|	false	|	 -47101.0000
965	|	0	 |	-50.0000	|	false	|	 -47151.0000
966	|	0	 |	-50.0000	|	false	|	 -47201.0000
967	|	0	 |	-50.0000	|	false	|	 -47251.0000
968	|	0	 |	-50.0000	|	false	|	 -47301.0000
969	|	0	 |	-50.0000	|	false	|	 -47351.0000
970	|	0	 |	-50.0000	|	false	|	 -47401.0000
971	|	0	 |	-50.0000	|	false	|	 -47451.0000
972	|	0	 |	-50.0000	|	false	|	 -47501.0000
973	|	0	 |	-50.0000	|	false	|	 -47551.0000
974	|	0	 |	-50.0000	|	false	|	 -47601.0000
975	|	0	 |	-50.0000	|	false	|	 -47651.0000
976	|	0	 |	-50.0000	|	false	|	 -47701.0000
977	|	0	 |	-50.0000	|	false	|	 -47751.0000
978	|	0	 |	-50.0000	|	false	|	 -47801.0000
979	|	0	 |	-50.0000	|	false	|	 -47851.0000
980	|	0	 |	-50.0000	|	false	|	 -47901.0000
981	|	0	 |	-50.0000	|	false	|	 -47951.0000
982	|	0	 |	-50.0000	|	false	|	 -48001.0000
983	|	0	 |	-50.0000	|	false	|	 -48051.0000
984	|	0	 |	-50.0000	|	false	|	 -48101.0000
985	|	0	 |	-50.0000	|	false	|	 -48151.0000
986	|	0	 |	-50.0000	|	false	|	 -48201.0000
987	|	0	 |	-50.0000	|	false	|	 -48251.0000
988	|	0	 |	-50.0000	|	false	|	 -48301.0000
989	|	0	 |	-50.0000	|	false	|	 -48351.0000
990	|	0	 |	-50.0000	|	false	|	 -48401.0000
991	|	0	 |	-50.0000	|	false	|	 -48451.0000
992	|	0	 |	-50.0000	|	false	|	 -48501.0000
993	|	0	 |	-50.0000	|	false	|	 -48551.0000
994	|	0	 |	-50.0000	|	false	|	 -48601.0000
995	|	0	 |	-50.0000	|	false	|	 -48651.0000
996	|	0	 |	-50.0000	|	false	|	 -48701.0000
997	|	0	 |	-50.0000	|	false	|	 -48751.0000
998	|	0	 |	-50.0000	|	false	|	 -48801.0000
999	|	0	 |	-50.0000	|	false	|	 -48851.0000
